arm,tag,seed,step,stable,violations,loss,cost_usd,epsilon,sigma,bond_length_nm,bond_k,angle_deg,angle_k
"GP (tuned), LLM warm-up",gp_llm_warm,0,148,False,blowup,,0.007059,8.0,0.355339,0.2,415.73134,80.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,149,True,,4.051727334901792,0.048259,2.869276,0.429781,0.235008,3829.59348,151.397067,74.496463
"GP (tuned), LLM warm-up",gp_llm_warm,0,150,False,min_image,,0.0,6.138788,0.368791,0.4,4252.469202,170.640783,41.388864
"GP (tuned), LLM warm-up",gp_llm_warm,1,1,True,,0.7444738001488621,0.045671,3.0,0.325,0.3,1900.0,129.0,47.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,2,True,,0.514409680406992,0.045678,2.2,0.345,0.298,1600.0,126.0,55.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,3,True,,0.7755067830366057,0.045265,4.2,0.305,0.302,2400.0,133.0,38.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,4,False,blowup,,0.022492,3.4,0.315,0.295,1200.0,128.0,45.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,5,True,,0.18641279005933342,0.045477,2.6,0.335,0.305,4200.0,124.0,70.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,6,True,,1.7158936256581347,0.044156,1.4,0.36,0.29,2000.0,137.0,30.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,7,True,,1.3244710336706669,0.043659,6.5,0.295,0.312,2800.0,118.0,62.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,8,True,,0.36909907780373996,0.045071,3.0,0.33,0.34,900.0,152.0,15.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,9,True,,1.0337017522486531,0.046189,3.8,0.32,0.265,3200.0,108.0,100.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,10,True,,3.3311724700645096,0.045468,2.0,0.42,0.3,1800.0,131.0,50.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,11,True,,0.5467748880856046,0.046634,2.381244,0.33625,0.314036,4007.838679,128.067871,58.994386
"GP (tuned), LLM warm-up",gp_llm_warm,1,12,False,min_image,,0.0,5.769733,0.329389,0.22645,5251.66438,175.0,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,13,False,min_image,,0.0,1.0,0.304775,0.4,3539.143884,85.508047,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,14,False,blowup,,0.002421,8.0,0.337148,0.2,5035.89565,80.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,15,False,blowup,,0.002431,1.0,0.336316,0.4,400.0,175.0,137.658611
"GP (tuned), LLM warm-up",gp_llm_warm,1,16,False,blowup,,0.002332,7.246946,0.334516,0.329606,4638.974915,175.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,17,False,min_image,,0.0,1.0,0.333908,0.4,400.0,174.437799,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,18,False,min_image,,0.0,1.0,0.28,0.4,400.0,80.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,19,False,blowup,,0.002384,8.0,0.321941,0.2,4371.062492,175.0,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,20,False,min_image,,0.0,1.0,0.427936,0.3202,6000.0,128.410038,63.420167
"GP (tuned), LLM warm-up",gp_llm_warm,1,21,True,,1.1692448801352595,0.044662,4.520469,0.327955,0.236944,2812.925948,124.133967,62.340754
"GP (tuned), LLM warm-up",gp_llm_warm,1,22,False,min_image,,0.0,1.0,0.329637,0.206202,4478.189911,80.0,125.691904
"GP (tuned), LLM warm-up",gp_llm_warm,1,23,False,min_image,,0.0,1.0,0.337681,0.4,4483.127049,167.015162,51.022904
"GP (tuned), LLM warm-up",gp_llm_warm,1,24,False,blowup,,0.036338,8.0,0.336224,0.2,1035.648155,80.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,25,False,min_image,,0.0,1.0,0.28,0.384165,6000.0,80.0,47.521392
"GP (tuned), LLM warm-up",gp_llm_warm,1,26,True,,6.028042751335901,0.044609,1.0,0.372051,0.4,6000.0,91.175724,131.187545
"GP (tuned), LLM warm-up",gp_llm_warm,1,27,True,,3.4117706609163636,0.046087,7.975308,0.328505,0.370344,2674.464834,123.045744,51.982634
"GP (tuned), LLM warm-up",gp_llm_warm,1,28,False,blowup,,0.002745,5.043391,0.353994,0.327855,5223.799677,123.928245,48.526565
"GP (tuned), LLM warm-up",gp_llm_warm,1,29,True,,0.31105787803994356,0.0463,2.536013,0.336154,0.304975,4516.99659,122.876192,74.40478
"GP (tuned), LLM warm-up",gp_llm_warm,1,30,False,blowup,,0.002551,2.350887,0.433309,0.357702,2772.152881,123.950159,26.065474
"GP (tuned), LLM warm-up",gp_llm_warm,1,31,True,,1.2887830324675522,0.046451,2.617784,0.317911,0.292533,4652.526996,100.991046,22.075369
"GP (tuned), LLM warm-up",gp_llm_warm,1,32,False,min_image,,0.0,2.644984,0.334194,0.305746,3903.053878,128.533642,58.982301
"GP (tuned), LLM warm-up",gp_llm_warm,1,33,False,min_image,,0.0,1.089898,0.432555,0.332795,6000.0,126.647732,77.495665
"GP (tuned), LLM warm-up",gp_llm_warm,1,34,False,blowup,,0.002295,1.643476,0.328239,0.247148,3157.667581,175.0,88.217795
"GP (tuned), LLM warm-up",gp_llm_warm,1,35,False,blowup,,0.002378,5.916351,0.345502,0.28461,5319.580839,175.0,35.755357
"GP (tuned), LLM warm-up",gp_llm_warm,1,36,True,,10.403249213512007,0.044237,4.15806,0.447364,0.342639,3174.814983,123.987112,49.367501
"GP (tuned), LLM warm-up",gp_llm_warm,1,37,False,blowup,,0.002544,1.356637,0.434098,0.368766,4530.879567,120.530021,18.089061
"GP (tuned), LLM warm-up",gp_llm_warm,1,38,False,blowup,,0.002298,8.0,0.313455,0.240183,400.0,175.0,150.0
"GP (tuned), LLM warm-up",gp_llm_warm,1,39,False,blowup,,0.002337,6.199738,0.336978,0.2,400.0,175.0,49.751462
"GP (tuned), LLM warm-up",gp_llm_warm,1,40,False,blowup,,0.002368,3.269326,0.337655,0.362757,692.847218,173.255843,18.45687
"GP (tuned), LLM warm-up",gp_llm_warm,1,41,False,blowup,,0.002374,3.600901,0.328882,0.2,1143.545187,166.966459,56.560243
"GP (tuned), LLM warm-up",gp_llm_warm,1,42,True,,1.5691580112634804,0.047166,1.034231,0.333163,0.304941,1861.227279,99.36277,110.302599
"GP (tuned), LLM warm-up",gp_llm_warm,1,43,False,min_image,,0.0,2.533689,0.338256,0.309564,1698.632106,175.0,110.087608
"GP (tuned), LLM warm-up",gp_llm_warm,1,44,True,,2.15733978672173,0.042726,1.988882,0.341729,0.2,5981.392292,95.172834,5.0
